qcd_threshold,top_threshold,signal_events_450fb,background_events_450fb,S_over_B,S_over_sqrtB,S_over_10pctB,n_signal_test_rows,n_background_test_rows,neff_signal,neff_background,mode
0.675,0.875,29.277251939584026,341711.41707413126,8.567829600271327e-05,0.050084179716011035,0.0008567829600271327,46,592,24.02917196291467,97.65991754208991,lbn_p4_only
0.675,0.9,29.277251939584026,308500.43916044343,9.490181608577112e-05,0.052711140938772987,0.0009490181608577112,46,548,24.02917196291467,96.97045720643544,lbn_p4_only
0.675,0.925,26.440236706833947,286198.46091678337,9.238427286484205e-05,0.04942329453339953,0.0009238427286484205,41,501,21.663375406411824,85.63724558464308,lbn_p4_only
0.675,0.95,22.381409243974915,249423.07360253693,8.973271366080732e-05,0.04481455775766338,0.0008973271366080731,36,432,18.42714944614214,69.76180559139902,lbn_p4_only
0.7,0.5,53.55153856223176,489525.8936617525,0.0001093947005778498,0.07653923520978323,0.001093947005778498,75,847,43.33114745404131,137.86079972131225,lbn_p4_only
0.7,0.525,52.17237002310995,485182.117599981,0.00010753151884737145,0.07490109605641351,0.0010753151884737144,73,836,42.210610448147534,135.64503570446385,lbn_p4_only
0.7,0.55,52.01501371409705,482335.8721746158,0.00010783982016429106,0.07489519159980405,0.0010783982016429106,71,827,41.96442959487269,134.19088160736655,lbn_p4_only
0.7,0.575,51.93633555959062,478334.24332392175,0.0001085774984426946,0.07509405697750465,0.001085774984426946,70,813,41.84159177791301,132.14950525727969,lbn_p4_only
0.7,0.6,50.63584517497523,461225.7593685377,0.00010978537981985343,0.07455920798287725,0.0010978537981985342,69,799,40.84393004549441,138.29333516324706,lbn_p4_only
0.7,0.625,48.03486440574447,456302.7940588449,0.00010526971351297464,0.07110988971041442,0.0010526971351297464,67,782,38.84900608961727,135.61040504445515,lbn_p4_only
0.7,0.65,46.65569586662265,443225.63431949564,0.0001052639835199407,0.0700797003476437,0.001052639835199407,65,763,37.72847384969162,129.5778542747468,lbn_p4_only
0.7,0.675,44.05471509739186,435707.30576983775,0.00010111080193974014,0.06674134829866767,0.0010111080193974014,63,746,35.7341418400994,125.6369866134641,lbn_p4_only
